,countrycode,date,tests
3147,AUT,2020-09-28,1569992.0
3148,AUT,2020-09-29,1586578.0
3149,AUT,2020-09-30,1617987.0
3150,AUT,2020-10-01,1636573.0
3151,AUT,2020-10-02,1658412.0
3152,AUT,2020-10-03,1672392.5
3153,AUT,2020-10-04,1686373.0
3154,AUT,2020-10-05,1698268.0
3155,AUT,2020-10-06,1716505.0
3156,AUT,2020-10-07,1735094.0
3157,AUT,2020-10-08,1756856.0
3158,AUT,2020-10-09,1775431.0
3159,AUT,2020-10-10,1795447.0
3160,AUT,2020-10-11,1809263.0
3161,AUT,2020-10-12,1822931.0
3162,AUT,2020-10-13,1844639.0
3163,AUT,2020-10-14,1861672.0
3164,AUT,2020-10-15,1881485.0
3165,AUT,2020-10-16,1902326.0
3166,AUT,2020-10-17,1926770.0
3167,AUT,2020-10-18,1938028.0
3168,AUT,2020-10-19,1952578.0
3169,AUT,2020-10-20,1972047.0
3170,AUT,2020-10-21,1993124.0
3171,AUT,2020-10-22,2018402.0
3172,AUT,2020-10-23,2046426.0
3173,AUT,2020-10-24,2067392.5
3174,AUT,2020-10-25,2088359.0
3175,AUT,2020-10-26,2111575.0
3176,AUT,2020-10-27,2125687.0
3177,AUT,2020-10-28,2153066.0
3178,AUT,2020-10-29,2177572.0
3179,AUT,2020-10-30,2203993.0
3180,AUT,2020-10-31,2232735.0
3181,AUT,2020-11-01,2256051.0
3768,BEL,2020-03-01,82.0
3769,BEL,2020-03-02,399.0
3770,BEL,2020-03-03,937.0
3771,BEL,2020-03-04,1638.0
3772,BEL,2020-03-05,2411.0
3773,BEL,2020-03-06,3530.0
3774,BEL,2020-03-07,4005.0
3775,BEL,2020-03-08,4488.0
3776,BEL,2020-03-09,5098.0
3777,BEL,2020-03-10,5902.0
3778,BEL,2020-03-11,7010.0
3779,BEL,2020-03-12,8448.0
3780,BEL,2020-03-13,10972.0
3781,BEL,2020-03-14,13143.0
3782,BEL,2020-03-15,14412.0
3783,BEL,2020-03-16,16304.0
3784,BEL,2020-03-17,18559.0
3785,BEL,2020-03-18,21273.0
3786,BEL,2020-03-19,24668.0
3787,BEL,2020-03-20,27788.0
3788,BEL,2020-03-21,30064.0
3789,BEL,2020-03-22,31478.0
3790,BEL,2020-03-23,34800.0
3791,BEL,2020-03-24,38775.0
3792,BEL,2020-03-25,43057.0
3793,BEL,2020-03-26,47420.0
3794,BEL,2020-03-27,52350.0
3795,BEL,2020-03-28,56200.0
3796,BEL,2020-03-29,58619.0
3797,BEL,2020-03-30,62720.0
3798,BEL,2020-03-31,69152.0
3799,BEL,2020-04-01,75043.0
3800,BEL,2020-04-02,81131.0
3801,BEL,2020-04-03,87849.0
3802,BEL,2020-04-04,93217.0
3803,BEL,2020-04-05,97045.0
3804,BEL,2020-04-06,102885.0
3805,BEL,2020-04-07,110394.0
3806,BEL,2020-04-08,118366.0
3807,BEL,2020-04-09,126590.0
3808,BEL,2020-04-10,135127.0
3809,BEL,2020-04-11,143275.0
3810,BEL,2020-04-12,150562.0
3811,BEL,2020-04-13,157260.0
3812,BEL,2020-04-14,165423.0
3813,BEL,2020-04-15,176407.0
3814,BEL,2020-04-16,187149.0
3815,BEL,2020-04-17,198449.0
3816,BEL,2020-04-18,208761.0
3817,BEL,2020-04-19,215961.0
3818,BEL,2020-04-20,227877.0
3819,BEL,2020-04-21,238755.0
3820,BEL,2020-04-22,254343.0
3821,BEL,2020-04-23,271722.0
3822,BEL,2020-04-24,290790.0
3823,BEL,2020-04-25,307983.0
3824,BEL,2020-04-26,321862.0
3825,BEL,2020-04-27,339334.0
3826,BEL,2020-04-28,359705.0
3827,BEL,2020-04-29,382365.0
3828,BEL,2020-04-30,407235.0
3829,BEL,2020-05-01,430786.0
3830,BEL,2020-05-02,447268.0
3831,BEL,2020-05-03,460698.0
3832,BEL,2020-05-04,483897.0
3833,BEL,2020-05-05,505418.0
3834,BEL,2020-05-06,526180.0
3835,BEL,2020-05-07,548211.0
3836,BEL,2020-05-08,574093.0
3837,BEL,2020-05-09,595105.0
3838,BEL,2020-05-10,607406.0
3839,BEL,2020-05-11,618461.0
3840,BEL,2020-05-12,638976.0
3841,BEL,2020-05-13,662116.0
3842,BEL,2020-05-14,682379.0
3843,BEL,2020-05-15,703263.0
3844,BEL,2020-05-16,717688.0
3845,BEL,2020-05-17,727791.0
3846,BEL,2020-05-18,738501.0
3847,BEL,2020-05-19,755202.0
3848,BEL,2020-05-20,773961.0
3849,BEL,2020-05-21,783839.0
3850,BEL,2020-05-22,797117.0
3851,BEL,2020-05-23,806344.0
3852,BEL,2020-05-24,813366.0
3853,BEL,2020-05-25,823348.0
3854,BEL,2020-05-26,839573.0
3855,BEL,2020-05-27,857345.0
3856,BEL,2020-05-28,870435.0
3857,BEL,2020-05-29,884051.0
3858,BEL,2020-05-30,893780.0
3859,BEL,2020-05-31,900575.0
3860,BEL,2020-06-01,906013.0
3861,BEL,2020-06-02,916669.0
3862,BEL,2020-06-03,931469.0
3863,BEL,2020-06-04,944311.0
3864,BEL,2020-06-05,957394.0
3865,BEL,2020-06-06,969259.0
3866,BEL,2020-06-07,976566.0
3867,BEL,2020-06-08,987579.0
3868,BEL,2020-06-09,1002664.0
3869,BEL,2020-06-10,1016990.0
3870,BEL,2020-06-11,1030931.0
3871,BEL,2020-06-12,1044674.0
3872,BEL,2020-06-13,1057195.0
3873,BEL,2020-06-14,1063440.0
3874,BEL,2020-06-15,1075345.0
3875,BEL,2020-06-16,1090539.0
3876,BEL,2020-06-17,1105851.0
3877,BEL,2020-06-18,1119810.0
3878,BEL,2020-06-19,1133205.0
3879,BEL,2020-06-20,1145739.0
3880,BEL,2020-06-21,1152341.0
3881,BEL,2020-06-22,1163470.0
3882,BEL,2020-06-23,1180853.0
3883,BEL,2020-06-24,1199319.0
3884,BEL,2020-06-25,1214521.0
3885,BEL,2020-06-26,1229075.0
3886,BEL,2020-06-27,1240025.0
3887,BEL,2020-06-28,1246209.0
3888,BEL,2020-06-29,1258201.0
3889,BEL,2020-06-30,1274263.0
3890,BEL,2020-07-01,1289435.0
3891,BEL,2020-07-02,1303042.0
3892,BEL,2020-07-03,1315418.0
3893,BEL,2020-07-04,1325421.0
3894,BEL,2020-07-05,1331221.0
3895,BEL,2020-07-06,1341942.0
3896,BEL,2020-07-07,1355866.0
3897,BEL,2020-07-08,1369725.0
3898,BEL,2020-07-09,1382260.0
3899,BEL,2020-07-10,1394282.0
3900,BEL,2020-07-11,1403572.0
3901,BEL,2020-07-12,1409194.0
3902,BEL,2020-07-13,1419435.0
3903,BEL,2020-07-14,1434505.0
3904,BEL,2020-07-15,1450859.0
3905,BEL,2020-07-16,1465338.0
3906,BEL,2020-07-17,1479331.0
3907,BEL,2020-07-18,1489780.0
3908,BEL,2020-07-19,1496059.0
3909,BEL,2020-07-20,1507960.0
3910,BEL,2020-07-21,1519947.0
3911,BEL,2020-07-22,1533230.0
3912,BEL,2020-07-23,1551515.0
3913,BEL,2020-07-24,1570193.0
3914,BEL,2020-07-25,1584700.0
3915,BEL,2020-07-26,1595681.0
3916,BEL,2020-07-27,1610241.0
3917,BEL,2020-07-28,1635762.0
3918,BEL,2020-07-29,1661242.0
3919,BEL,2020-07-30,1687376.0
3920,BEL,2020-07-31,1708906.0
3921,BEL,2020-08-01,1729324.0
3922,BEL,2020-08-02,1741019.0
3923,BEL,2020-08-03,1757846.0
3924,BEL,2020-08-04,1783297.0
3925,BEL,2020-08-05,1809676.0
3926,BEL,2020-08-06,1832871.0
3927,BEL,2020-08-07,1855697.0
3928,BEL,2020-08-08,1872365.0
3929,BEL,2020-08-09,1882321.0
3930,BEL,2020-08-10,1899357.0
3931,BEL,2020-08-11,1925015.0
3932,BEL,2020-08-12,1947088.0
3933,BEL,2020-08-13,1968947.0
3934,BEL,2020-08-14,1987623.0
3935,BEL,2020-08-15,2000604.0
3936,BEL,2020-08-16,2009536.0
3937,BEL,2020-08-17,2027534.0
3938,BEL,2020-08-18,2054645.0
3939,BEL,2020-08-19,2077733.0
3940,BEL,2020-08-20,2101585.0
3941,BEL,2020-08-21,2122398.0
3942,BEL,2020-08-22,2138029.0
3943,BEL,2020-08-23,2146558.0
3944,BEL,2020-08-24,2164167.0
3945,BEL,2020-08-25,2191207.0
3946,BEL,2020-08-26,2215803.0
3947,BEL,2020-08-27,2237111.0
3948,BEL,2020-08-28,2262225.0
3949,BEL,2020-08-29,2281277.0
3950,BEL,2020-08-30,2291877.0
3951,BEL,2020-08-31,2311534.0
3952,BEL,2020-09-01,2339757.0
3953,BEL,2020-09-02,2369826.0
3954,BEL,2020-09-03,2393843.0
3955,BEL,2020-09-04,2420426.0
3956,BEL,2020-09-05,2440166.0
3957,BEL,2020-09-06,2451129.0
3958,BEL,2020-09-07,2474258.0
3959,BEL,2020-09-08,2509381.0
3960,BEL,2020-09-09,2544428.0
3961,BEL,2020-09-10,2580660.0
3962,BEL,2020-09-11,2618702.0
3963,BEL,2020-09-12,2645828.0
3964,BEL,2020-09-13,2664983.0
3965,BEL,2020-09-14,2694290.0
3966,BEL,2020-09-15,2736593.0
3967,BEL,2020-09-16,2783267.0
3968,BEL,2020-09-17,2826489.0
3969,BEL,2020-09-18,2867917.0
3970,BEL,2020-09-19,2894309.0
3971,BEL,2020-09-20,2916183.0
3972,BEL,2020-09-21,2951115.0
3973,BEL,2020-09-22,2996164.0
3974,BEL,2020-09-23,3040598.0
3975,BEL,2020-09-24,3081153.0
3976,BEL,2020-09-25,3118998.0
3977,BEL,2020-09-26,3152430.0
3978,BEL,2020-09-27,3172823.0
3979,BEL,2020-09-28,3201337.0
3980,BEL,2020-09-29,3249447.0
3981,BEL,2020-09-30,3295782.0
3982,BEL,2020-10-01,3337429.0
3983,BEL,2020-10-02,3379186.0
3984,BEL,2020-10-03,3413409.0
3985,BEL,2020-10-04,3431366.0
3986,BEL,2020-10-05,3458738.0
3987,BEL,2020-10-06,3504556.0
3988,BEL,2020-10-07,3559003.0
3989,BEL,2020-10-08,3608861.0
3990,BEL,2020-10-09,3662441.0
3991,BEL,2020-10-10,3709920.0
3992,BEL,2020-10-11,3740280.0
3993,BEL,2020-10-12,3784792.0
3994,BEL,2020-10-13,3844307.0
3995,BEL,2020-10-14,3917161.0
3996,BEL,2020-10-15,3983159.0
3997,BEL,2020-10-16,4051461.0
3998,BEL,2020-10-17,4113249.0
3999,BEL,2020-10-18,4157935.0
4000,BEL,2020-10-19,4213827.0
4001,BEL,2020-10-20,4292081.0
4002,BEL,2020-10-21,4372784.0
4003,BEL,2020-10-22,4452542.0
4004,BEL,2020-10-23,4521439.0
4005,BEL,2020-10-24,4584917.0
4006,BEL,2020-10-25,4624346.0
4007,BEL,2020-10-26,4674229.0
4008,BEL,2020-10-27,4745513.0
4009,BEL,2020-10-28,4823169.0
4010,BEL,2020-10-29,4894595.0
4011,BEL,2020-10-30,4959928.0
4698,BGD,2020-03-09,147.0
4699,BGD,2020-03-10,163.0
4700,BGD,2020-03-11,187.0
4701,BGD,2020-03-12,211.0
4702,BGD,2020-03-13,241.0
4703,BGD,2020-03-14,268.0
4704,BGD,2020-03-15,293.0
4705,BGD,2020-03-16,342.0
4706,BGD,2020-03-17,381.0
4707,BGD,2020-03-18,427.0
4708,BGD,2020-03-19,463.0
4709,BGD,2020-03-20,499.0
4710,BGD,2020-03-21,564.0
4711,BGD,2020-03-22,620.0
4712,BGD,2020-03-23,712.0
4713,BGD,2020-03-24,794.0
4714,BGD,2020-03-25,920.0
4715,BGD,2020-03-26,1026.0
4716,BGD,2020-03-27,1076.0
4717,BGD,2020-03-28,1185.0
4718,BGD,2020-03-29,1338.0
4719,BGD,2020-03-30,1602.0
4720,BGD,2020-03-31,1759.0
4721,BGD,2020-04-01,1906.0
4722,BGD,2020-04-02,2113.0
4723,BGD,2020-04-03,2547.0
4724,BGD,2020-04-04,2914.0
4725,BGD,2020-04-05,3610.0
4726,BGD,2020-04-06,4402.0
4727,BGD,2020-04-07,5383.0
4728,BGD,2020-04-08,6480.0
4729,BGD,2020-04-09,7664.0
4730,BGD,2020-04-10,8313.0
4731,BGD,2020-04-11,9653.0
4732,BGD,2020-04-12,11223.0
4733,BGD,2020-04-13,13128.0
4734,BGD,2020-04-14,14868.0
4735,BGD,2020-04-15,17003.0
4736,BGD,2020-04-16,19193.0
4737,BGD,2020-04-17,21307.0
4738,BGD,2020-04-18,23941.0
4739,BGD,2020-04-19,26604.0
4740,BGD,2020-04-20,29578.0
4741,BGD,2020-04-21,32674.0
4742,BGD,2020-04-22,36090.0
4743,BGD,2020-04-23,39776.0
4744,BGD,2020-04-24,43113.0
4745,BGD,2020-04-25,46589.0
4746,BGD,2020-04-26,50401.0
4747,BGD,2020-04-27,54733.0
4748,BGD,2020-04-28,59701.0
4749,BGD,2020-04-29,64666.0
4750,BGD,2020-04-30,70239.0
4751,BGD,2020-05-01,76066.0
4752,BGD,2020-05-02,81434.0
4753,BGD,2020-05-03,87694.0
4754,BGD,2020-05-04,93405.0
4755,BGD,2020-05-05,96525.5
4756,BGD,2020-05-06,99646.0
4757,BGD,2020-05-07,105513.0
4758,BGD,2020-05-08,111454.0
4759,BGD,2020-05-09,116919.0
4760,BGD,2020-05-10,122657.0
4761,BGD,2020-05-11,129865.0
4762,BGD,2020-05-12,136638.0
4763,BGD,2020-05-13,144538.0
4764,BGD,2020-05-14,151930.0
4765,BGD,2020-05-15,160512.0
4766,BGD,2020-05-16,167294.0
4767,BGD,2020-05-17,175408.0
4768,BGD,2020-05-18,185196.0
4769,BGD,2020-05-19,193645.0
4770,BGD,2020-05-20,203905.0
4771,BGD,2020-05-21,214167.0
4772,BGD,2020-05-22,223894.0
4773,BGD,2020-05-23,234728.0
4774,BGD,2020-05-24,243636.0
4775,BGD,2020-05-25,253087.0
4776,BGD,2020-05-26,258494.0
4777,BGD,2020-05-27,266509.0
4778,BGD,2020-05-28,275819.0
4779,BGD,2020-05-29,287120.0
4780,BGD,2020-05-30,297117.0
4781,BGD,2020-05-31,308993.0
4782,BGD,2020-06-01,320332.0
4783,BGD,2020-06-02,333036.0
4784,BGD,2020-06-03,345546.0
4785,BGD,2020-06-04,358240.0
4786,BGD,2020-06-05,372328.0
4787,BGD,2020-06-06,384814.0
4788,BGD,2020-06-07,397950.0
4789,BGD,2020-06-08,410894.0
4790,BGD,2020-06-09,425558.0
4791,BGD,2020-06-10,441523.0
4792,BGD,2020-06-11,457295.0
4793,BGD,2020-06-12,473285.0
4794,BGD,2020-06-13,489923.0
4795,BGD,2020-06-14,504428.0
4796,BGD,2020-06-15,519466.0
4797,BGD,2020-06-16,536680.0
4798,BGD,2020-06-17,554207.0
4799,BGD,2020-06-18,570466.0
4800,BGD,2020-06-19,585511.0
4801,BGD,2020-06-20,599542.0
4802,BGD,2020-06-21,615127.0
4803,BGD,2020-06-22,630682.0
4804,BGD,2020-06-23,646974.0
4805,BGD,2020-06-24,663407.0
4806,BGD,2020-06-25,681406.0
4807,BGD,2020-06-26,699904.0
4808,BGD,2020-06-27,715061.0
4809,BGD,2020-06-28,733160.0
4810,BGD,2020-06-29,750997.0
4811,BGD,2020-06-30,769423.0
4812,BGD,2020-07-01,787298.0
4813,BGD,2020-07-02,805660.0
4814,BGD,2020-07-03,820310.0
4815,BGD,2020-07-04,835037.0
4816,BGD,2020-07-05,849025.0
4817,BGD,2020-07-06,863270.0
4818,BGD,2020-07-07,876443.0
4819,BGD,2020-07-08,892115.0
4820,BGD,2020-07-09,907747.0
4821,BGD,2020-07-10,921235.0
4822,BGD,2020-07-11,932428.0
4823,BGD,2020-07-12,943487.0
4824,BGD,2020-07-13,955910.0
4825,BGD,2020-07-14,969363.0
4826,BGD,2020-07-15,983365.0
4827,BGD,2020-07-16,996254.0
4828,BGD,2020-07-17,1009714.0
4829,BGD,2020-07-18,1020637.0
4830,BGD,2020-07-19,1031262.0
4831,BGD,2020-07-20,1044624.0
4832,BGD,2020-07-21,1057522.0
4833,BGD,2020-07-22,1069572.0
4834,BGD,2020-07-23,1081970.0
4835,BGD,2020-07-24,1093997.0
4836,BGD,2020-07-25,1104443.0
4837,BGD,2020-07-26,1114521.0
4838,BGD,2020-07-27,1127380.0
4839,BGD,2020-07-28,1140094.0
4840,BGD,2020-07-29,1154221.0
4841,BGD,2020-07-30,1167158.0
4842,BGD,2020-07-31,1179772.0
4843,BGD,2020-08-01,1188574.0
4844,BGD,2020-08-02,1192258.0
4845,BGD,2020-08-03,1196507.0
4846,BGD,2020-08-04,1204219.0
4847,BGD,2020-08-05,1215379.0
4848,BGD,2020-08-06,1228087.0
4849,BGD,2020-08-07,1240786.0
4850,BGD,2020-08-08,1252523.0
4851,BGD,2020-08-09,1263282.0
4852,BGD,2020-08-10,1276131.0
4853,BGD,2020-08-11,1290951.0
4854,BGD,2020-08-12,1305702.0
4855,BGD,2020-08-13,1318864.0
4856,BGD,2020-08-14,1331720.0
4857,BGD,2020-08-15,1344611.0
4858,BGD,2020-08-16,1354629.0
4859,BGD,2020-08-17,1367152.0
4860,BGD,2020-08-18,1381782.0
4861,BGD,2020-08-19,1396460.0
4862,BGD,2020-08-20,1410519.0
4863,BGD,2020-08-21,1423462.0
4864,BGD,2020-08-22,1434818.0
4865,BGD,2020-08-23,1445619.0
4866,BGD,2020-08-24,1459001.0
4867,BGD,2020-08-25,1473154.0
4868,BGD,2020-08-26,1488224.0
4869,BGD,2020-08-27,1503348.0
4870,BGD,2020-08-28,1517089.0
4871,BGD,2020-08-29,1528778.0
4872,BGD,2020-08-30,1540712.0
4873,BGD,2020-08-31,1553166.0
4874,BGD,2020-09-01,1565375.0
4875,BGD,2020-09-02,1580579.0
4876,BGD,2020-09-03,1595001.0
4877,BGD,2020-09-04,1608074.0
4878,BGD,2020-09-05,1620921.0
4879,BGD,2020-09-06,1632275.0
4880,BGD,2020-09-07,1647687.0
4881,BGD,2020-09-08,1662660.0
4882,BGD,2020-09-09,1677415.0
4883,BGD,2020-09-10,1692974.0
4884,BGD,2020-09-11,1707721.0
4885,BGD,2020-09-12,1718444.0
4886,BGD,2020-09-13,1731443.0
4887,BGD,2020-09-14,1745659.0
4888,BGD,2020-09-15,1759709.0
4889,BGD,2020-09-16,1773069.0
4890,BGD,2020-09-17,1786742.0
4891,BGD,2020-09-18,1799472.0
4892,BGD,2020-09-19,1812642.0
4893,BGD,2020-09-20,1824233.0
4894,BGD,2020-09-21,1837286.0
4895,BGD,2020-09-22,1851450.0
4896,BGD,2020-09-23,1865600.0
4897,BGD,2020-09-24,1878500.0
4898,BGD,2020-09-25,1890973.0
4899,BGD,2020-09-26,1901738.0
4900,BGD,2020-09-27,1912423.0
4901,BGD,2020-09-28,1924345.0
4902,BGD,2020-09-29,1937214.0
4903,BGD,2020-09-30,1950618.0
4904,BGD,2020-10-01,1962038.0
4905,BGD,2020-10-02,1973214.0
4906,BGD,2020-10-03,1982768.0
4907,BGD,2020-10-04,1992627.0
4908,BGD,2020-10-05,2004394.0
4909,BGD,2020-10-06,2016739.0
4910,BGD,2020-10-07,2029771.0
4911,BGD,2020-10-08,2042376.0
4912,BGD,2020-10-09,2053632.0
4913,BGD,2020-10-10,2064491.0
4914,BGD,2020-10-11,2073958.0
4915,BGD,2020-10-12,2087185.0
4916,BGD,2020-10-13,2101000.0
4917,BGD,2020-10-14,2115411.0
4918,BGD,2020-10-15,2129515.0
4919,BGD,2020-10-16,2143092.0
4920,BGD,2020-10-17,2154665.0
4921,BGD,2020-10-18,2166531.0
4922,BGD,2020-10-19,2181677.0
4923,BGD,2020-10-20,2195288.0
4924,BGD,2020-10-21,2209374.0
4925,BGD,2020-10-22,2224332.0
4926,BGD,2020-10-23,2238451.0
4927,BGD,2020-10-24,2249449.0
4928,BGD,2020-10-25,2260447.0
4929,BGD,2020-10-26,2271550.0
4930,BGD,2020-10-27,2284167.0
4931,BGD,2020-10-28,2296524.0
4932,BGD,2020-10-29,2310792.0
4933,BGD,2020-10-30,2324933.0
4934,BGD,2020-10-31,2336465.0
4935,BGD,2020-11-01,2347997.0
4979,BGR,2020-04-19,26417.0
4980,BGR,2020-04-20,26611.333333333332
4981,BGR,2020-04-21,26805.666666666668
4982,BGR,2020-04-22,27000.0
4983,BGR,2020-04-23,29601.14285714286
4984,BGR,2020-04-24,32202.285714285714
4985,BGR,2020-04-25,34803.42857142857
4986,BGR,2020-04-26,37404.57142857143
4987,BGR,2020-04-27,40005.71428571429
4988,BGR,2020-04-28,42606.857142857145
4989,BGR,2020-04-29,45208.0
4990,BGR,2020-04-30,45859.0
4991,BGR,2020-05-01,46510.0
4992,BGR,2020-05-02,47636.0
4993,BGR,2020-05-03,48618.0
4994,BGR,2020-05-04,49145.0
4995,BGR,2020-05-05,50303.0
4996,BGR,2020-05-06,51768.0
4997,BGR,2020-05-07,52931.0
4998,BGR,2020-05-08,54328.0
4999,BGR,2020-05-09,56105.0
5000,BGR,2020-05-10,57231.0
5001,BGR,2020-05-11,57634.0
5002,BGR,2020-05-12,58713.0
5003,BGR,2020-05-13,60100.0
5004,BGR,2020-05-14,61711.0
5005,BGR,2020-05-15,63319.0
5006,BGR,2020-05-16,64480.0
5007,BGR,2020-05-17,65574.0
5008,BGR,2020-05-18,65936.0
5009,BGR,2020-05-19,66810.0
5010,BGR,2020-05-20,68243.0
5011,BGR,2020-05-21,69924.0
5012,BGR,2020-05-22,71605.0
5013,BGR,2020-05-23,73210.0
5014,BGR,2020-05-24,74096.0
5015,BGR,2020-05-25,74539.0
5016,BGR,2020-05-26,74834.0
5017,BGR,2020-05-27,76391.0
5018,BGR,2020-05-28,77664.0
5019,BGR,2020-05-29,79389.0
5020,BGR,2020-05-30,80742.0
5021,BGR,2020-05-31,81348.0
5022,BGR,2020-06-01,81694.0
5023,BGR,2020-06-02,82914.0
5024,BGR,2020-06-03,84261.0
5025,BGR,2020-06-04,85830.0
5026,BGR,2020-06-05,87890.0
5027,BGR,2020-06-06,89086.0
5028,BGR,2020-06-07,89902.0
5029,BGR,2020-06-08,90329.0
5030,BGR,2020-06-09,91735.0
5031,BGR,2020-06-10,93512.0
5032,BGR,2020-06-11,95820.0
5033,BGR,2020-06-12,98460.0
5034,BGR,2020-06-13,101102.0
5035,BGR,2020-06-14,103077.0
5036,BGR,2020-06-15,104486.0
5037,BGR,2020-06-16,108325.0
5038,BGR,2020-06-17,110404.0
5039,BGR,2020-06-18,112483.0
5040,BGR,2020-06-19,114348.5
5041,BGR,2020-06-20,116214.0
5042,BGR,2020-06-21,116497.0
5043,BGR,2020-06-22,116780.0
5044,BGR,2020-06-23,119556.0
5045,BGR,2020-06-24,122502.0
5046,BGR,2020-06-25,125518.0
5047,BGR,2020-06-26,128293.0
5048,BGR,2020-06-27,131043.0
5049,BGR,2020-06-28,132571.0
5050,BGR,2020-06-29,133605.0
5051,BGR,2020-06-30,138130.0
5052,BGR,2020-07-01,141473.0
5053,BGR,2020-07-02,144369.0
5054,BGR,2020-07-03,147524.0
5055,BGR,2020-07-04,150062.0
5056,BGR,2020-07-05,153576.0
5057,BGR,2020-07-06,156351.0
5058,BGR,2020-07-07,158084.5
5059,BGR,2020-07-08,159818.0
5060,BGR,2020-07-09,164104.0
5061,BGR,2020-07-10,167790.0
5062,BGR,2020-07-11,172330.0
5063,BGR,2020-07-12,175136.0
5064,BGR,2020-07-13,176334.0
5065,BGR,2020-07-14,179675.0
5066,BGR,2020-07-15,184560.0
5067,BGR,2020-07-16,189953.0
5068,BGR,2020-07-17,196479.0
5069,BGR,2020-07-18,201363.0
5070,BGR,2020-07-19,203366.0
5071,BGR,2020-07-20,206521.0
5072,BGR,2020-07-21,215572.0
5073,BGR,2020-07-22,218663.5
5074,BGR,2020-07-23,221755.0
5075,BGR,2020-07-24,227668.0
5076,BGR,2020-07-25,235792.0
5077,BGR,2020-07-26,239459.0
5078,BGR,2020-07-27,243126.0
5079,BGR,2020-07-28,248429.0
5080,BGR,2020-07-29,254824.0
5081,BGR,2020-07-30,261463.0
5082,BGR,2020-07-31,267045.0
5083,BGR,2020-08-01,271000.0
5084,BGR,2020-08-02,272491.0
5085,BGR,2020-08-03,276628.0
5086,BGR,2020-08-04,281953.0
5087,BGR,2020-08-05,284803.5
5088,BGR,2020-08-06,287654.0
5089,BGR,2020-08-07,294087.0
5090,BGR,2020-08-08,299924.0
5091,BGR,2020-08-09,303536.0
5092,BGR,2020-08-10,304811.0
5093,BGR,2020-08-11,308478.0
5094,BGR,2020-08-12,313866.0
5095,BGR,2020-08-13,318974.0
5096,BGR,2020-08-14,324851.0
5097,BGR,2020-08-15,330785.0
5098,BGR,2020-08-16,333530.0
5099,BGR,2020-08-17,334311.0
5100,BGR,2020-08-18,339563.0
5101,BGR,2020-08-19,343230.0
5102,BGR,2020-08-20,351879.0
5103,BGR,2020-08-21,358723.0
5104,BGR,2020-08-22,365096.0
5105,BGR,2020-08-23,368498.0
5106,BGR,2020-08-24,370786.0
5107,BGR,2020-08-25,374374.0
5108,BGR,2020-08-26,384450.0
5109,BGR,2020-08-27,388269.5
5110,BGR,2020-08-28,392089.0
5111,BGR,2020-08-29,398426.0
5112,BGR,2020-08-30,404683.0
5113,BGR,2020-08-31,406848.0
5114,BGR,2020-09-01,409013.0
5115,BGR,2020-09-02,415797.0
5116,BGR,2020-09-03,421240.0
5117,BGR,2020-09-04,428266.0
5118,BGR,2020-09-05,436395.0
5119,BGR,2020-09-06,441160.0
5120,BGR,2020-09-07,443731.5
5121,BGR,2020-09-08,446303.0
5122,BGR,2020-09-09,451448.0
5123,BGR,2020-09-10,456425.5
5124,BGR,2020-09-11,461403.0
5125,BGR,2020-09-12,463733.0
5126,BGR,2020-09-13,464195.0
5127,BGR,2020-09-14,464657.0
5128,BGR,2020-09-15,472132.0
5129,BGR,2020-09-16,476967.0
5130,BGR,2020-09-17,479895.0
5131,BGR,2020-09-18,482823.0
5132,BGR,2020-09-19,491780.0
5133,BGR,2020-09-20,492404.5
5134,BGR,2020-09-21,493029.0
5135,BGR,2020-09-22,496017.0
5136,BGR,2020-09-23,499066.0
5137,BGR,2020-09-24,507451.0
5138,BGR,2020-09-25,509974.5
5139,BGR,2020-09-26,512498.0
5140,BGR,2020-09-27,515208.0
5141,BGR,2020-09-28,516311.0
5142,BGR,2020-09-29,519613.0
5143,BGR,2020-09-30,524349.0
5144,BGR,2020-10-01,529292.0
5145,BGR,2020-10-02,534135.0
5146,BGR,2020-10-03,538955.0
5147,BGR,2020-10-04,541798.0
5148,BGR,2020-10-05,543076.0
5149,BGR,2020-10-06,546789.0
5150,BGR,2020-10-07,552220.0
5151,BGR,2020-10-08,556761.0
5152,BGR,2020-10-09,561970.0
5153,BGR,2020-10-10,568018.0
5154,BGR,2020-10-11,571813.0
5155,BGR,2020-10-12,573004.0
5156,BGR,2020-10-13,577324.0
5157,BGR,2020-10-14,583143.0
5158,BGR,2020-10-15,589041.0
5159,BGR,2020-10-16,595365.0
5160,BGR,2020-10-17,602807.0
5161,BGR,2020-10-18,607409.0
5162,BGR,2020-10-19,608990.0
5163,BGR,2020-10-20,613396.0
5164,BGR,2020-10-21,624901.0
5165,BGR,2020-10-22,633639.0
5166,BGR,2020-10-23,642677.0
5167,BGR,2020-10-24,652508.0
5168,BGR,2020-10-25,659602.0
5169,BGR,2020-10-26,661859.0
5170,BGR,2020-10-27,669518.0
5171,BGR,2020-10-28,680744.0
5172,BGR,2020-10-29,690690.0
5173,BGR,2020-10-30,702066.0
5174,BGR,2020-10-31,714700.0
5175,BGR,2020-11-01,721959.0
5176,BGR,2020-11-02,727416.0
5247,BHR,2020-03-10,8354.0
5248,BHR,2020-03-11,8810.0
5249,BHR,2020-03-12,9042.0
5250,BHR,2020-03-13,9814.25
5251,BHR,2020-03-14,10586.5
