"COUNTRYCODE","CLASS","t","stringency_index"
"SDN",2,56,84.26
"SDN",2,57,84.26
"SDN",2,58,84.26
"SDN",2,59,84.26
"SDN",2,60,74.07
"SDN",2,61,74.07
"SDN",2,62,74.07
"SDN",2,63,74.07
"SDN",2,64,74.07
"SDN",2,65,71.3
"SDN",2,66,71.3
"SDN",2,67,71.3
"SDN",2,68,71.3
"SDN",2,69,71.3
"SDN",2,70,71.3
"SDN",2,71,71.3
"SDN",2,72,71.3
"SDN",2,73,71.3
"SDN",2,74,71.3
"SDN",2,75,71.3
"SDN",2,76,71.3
"SDN",2,77,71.3
"SDN",2,78,71.3
"SDN",2,79,71.3
"SDN",2,80,71.3
"SDN",2,81,71.3
"SDN",2,82,71.3
"SDN",2,83,71.3
"SDN",2,84,71.3
"SDN",2,85,71.3
"SDN",2,86,71.3
"SDN",2,87,71.3
"SDN",2,88,69.91
"SDN",2,89,69.91
"SDN",2,90,69.91
"SDN",2,91,69.91
"SDN",2,92,69.91
"SDN",2,93,69.91
"SDN",2,94,69.91
"SDN",2,95,69.91
"SDN",2,96,69.91
"SDN",2,97,69.91
"SDN",2,98,69.91
"SDN",2,99,69.91
"SDN",2,100,69.91
"SDN",2,101,69.91
"SEN",1,-60,0
"SEN",1,-59,0
"SEN",1,-58,0
"SEN",1,-57,0
"SEN",1,-56,0
"SEN",1,-55,0
"SEN",1,-54,0
"SEN",1,-53,0
"SEN",1,-52,0
"SEN",1,-51,0
"SEN",1,-50,0
"SEN",1,-49,27.78
"SEN",1,-48,30.56
"SEN",1,-47,41.67
"SEN",1,-46,41.67
"SEN",1,-45,47.22
"SEN",1,-44,47.22
"SEN",1,-43,50
"SEN",1,-42,50
"SEN",1,-41,50
"SEN",1,-40,66.67
"SEN",1,-39,66.67
"SEN",1,-38,77.78
"SEN",1,-37,77.78
"SEN",1,-36,77.78
"SEN",1,-35,77.78
"SEN",1,-34,77.78
"SEN",1,-33,77.78
"SEN",1,-32,77.78
"SEN",1,-31,77.78
"SEN",1,-30,77.78
"SEN",1,-29,77.78
"SEN",1,-28,77.78
"SEN",1,-27,77.78
"SEN",1,-26,77.78
"SEN",1,-25,77.78
"SEN",1,-24,77.78
"SEN",1,-23,77.78
"SEN",1,-22,77.78
"SEN",1,-21,77.78
"SEN",1,-20,77.78
"SEN",1,-19,77.78
"SEN",1,-18,77.78
"SEN",1,-17,77.78
"SEN",1,-16,77.78
"SEN",1,-15,77.78
"SEN",1,-14,77.78
"SEN",1,-13,77.78
"SEN",1,-12,77.78
"SEN",1,-11,77.78
"SEN",1,-10,77.78
"SEN",1,-9,77.78
"SEN",1,-8,77.78
"SEN",1,-7,77.78
"SEN",1,-6,77.78
"SEN",1,-5,77.78
"SEN",1,-4,77.78
"SEN",1,-3,77.78
"SEN",1,-2,77.78
"SEN",1,-1,77.78
"SEN",1,0,77.78
"SEN",1,1,77.78
"SEN",1,2,77.78
"SEN",1,3,77.78
"SEN",1,4,77.78
"SEN",1,5,77.78
"SEN",1,6,77.78
"SEN",1,7,77.78
"SEN",1,8,77.78
"SEN",1,9,72.22
"SEN",1,10,72.22
"SEN",1,11,72.22
"SEN",1,12,72.22
"SEN",1,13,72.22
"SEN",1,14,72.22
"SEN",1,15,72.22
"SEN",1,16,72.22
"SEN",1,17,72.22
"SEN",1,18,72.22
"SEN",1,19,72.22
"SEN",1,20,72.22
"SEN",1,21,72.22
"SEN",1,22,72.22
"SEN",1,23,72.22
"SEN",1,24,72.22
"SEN",1,25,72.22
"SEN",1,26,72.22
"SEN",1,27,72.22
"SEN",1,28,72.22
"SEN",1,29,72.22
"SEN",1,30,72.22
"SEN",1,31,72.22
"SEN",1,32,72.22
"SEN",1,33,72.22
"SEN",1,34,72.22
"SEN",1,35,72.22
"SEN",1,36,61.11
"SEN",1,37,61.11
"SEN",1,38,61.11
"SEN",1,39,61.11
"SEN",1,40,61.11
"SEN",1,41,61.11
"SEN",1,42,61.11
"SEN",1,43,61.11
"SEN",1,44,61.11
"SEN",1,45,61.11
"SEN",1,46,61.11
"SEN",1,47,61.11
"SEN",1,48,61.11
"SEN",1,49,61.11
"SEN",1,50,61.11
"SEN",1,51,61.11
"SEN",1,52,61.11
"SEN",1,53,61.11
"SEN",1,54,57.41
"SEN",1,55,57.41
"SEN",1,56,57.41
"SEN",1,57,57.41
"SEN",1,58,57.41
"SEN",1,59,46.3
"SEN",1,60,46.3
"SEN",1,61,46.3
"SEN",1,62,46.3
"SEN",1,63,46.3
"SEN",1,64,46.3
"SEN",1,65,46.3
"SEN",1,66,46.3
"SEN",1,67,46.3
"SEN",1,68,46.3
"SEN",1,69,46.3
"SEN",1,70,46.3
"SEN",1,71,46.3
"SEN",1,72,46.3
"SEN",1,73,46.3
"SEN",1,74,46.3
"SEN",1,75,46.3
"SEN",1,76,32.41
"SEN",1,77,32.41
"SEN",1,78,32.41
"SEN",1,79,32.41
"SEN",1,80,32.41
"SEN",1,81,32.41
"SEN",1,82,32.41
"SEN",1,83,32.41
"SEN",1,84,32.41
"SEN",1,85,32.41
"SEN",1,86,32.41
"SEN",1,87,32.41
"SEN",1,88,32.41
"SEN",1,89,32.41
"SEN",1,90,32.41
"SEN",1,91,32.41
"SEN",1,92,32.41
"SEN",1,93,32.41
"SEN",1,94,32.41
"SEN",1,95,32.41
"SEN",1,96,32.41
"SEN",1,97,32.41
"SEN",1,98,32.41
"SEN",1,99,32.41
"SEN",1,100,32.41
"SEN",1,101,32.41
"SEN",1,102,32.41
"SEN",1,103,32.41
"SEN",1,104,32.41
"SEN",1,105,32.41
"SEN",1,106,32.41
"SGP",4,-93,0
"SGP",4,-92,13.89
"SGP",4,-91,13.89
"SGP",4,-90,13.89
"SGP",4,-89,13.89
"SGP",4,-88,13.89
"SGP",4,-87,13.89
"SGP",4,-86,13.89
"SGP",4,-85,13.89
"SGP",4,-84,13.89
"SGP",4,-83,13.89
"SGP",4,-82,13.89
"SGP",4,-81,13.89
"SGP",4,-80,13.89
"SGP",4,-79,13.89
"SGP",4,-78,13.89
"SGP",4,-77,13.89
"SGP",4,-76,13.89
"SGP",4,-75,13.89
"SGP",4,-74,13.89
"SGP",4,-73,13.89
"SGP",4,-72,13.89
"SGP",4,-71,19.44
"SGP",4,-70,19.44
"SGP",4,-69,19.44
"SGP",4,-68,19.44
"SGP",4,-67,19.44
"SGP",4,-66,19.44
"SGP",4,-65,19.44
"SGP",4,-64,19.44
"SGP",4,-63,19.44
"SGP",4,-62,19.44
"SGP",4,-61,19.44
"SGP",4,-60,19.44
"SGP",4,-59,19.44
"SGP",4,-58,19.44
"SGP",4,-57,19.44
"SGP",4,-56,25
"SGP",4,-55,25
"SGP",4,-54,25
"SGP",4,-53,25
"SGP",4,-52,25
"SGP",4,-51,25
"SGP",4,-50,25
"SGP",4,-49,25
"SGP",4,-48,25
"SGP",4,-47,25
"SGP",4,-46,25
"SGP",4,-45,25
"SGP",4,-44,25
"SGP",4,-43,25
"SGP",4,-42,25
"SGP",4,-41,25
"SGP",4,-40,25
"SGP",4,-39,25
"SGP",4,-38,25
"SGP",4,-37,25
"SGP",4,-36,25
"SGP",4,-35,25
"SGP",4,-34,25
"SGP",4,-33,25
"SGP",4,-32,25
"SGP",4,-31,25
"SGP",4,-30,25
"SGP",4,-29,25
"SGP",4,-28,25
"SGP",4,-27,25
"SGP",4,-26,25
"SGP",4,-25,25
"SGP",4,-24,25
"SGP",4,-23,25
"SGP",4,-22,25
"SGP",4,-21,36.11
"SGP",4,-20,36.11
"SGP",4,-19,36.11
"SGP",4,-18,36.11
"SGP",4,-17,36.11
"SGP",4,-16,36.11
"SGP",4,-15,36.11
"SGP",4,-14,36.11
"SGP",4,-13,36.11
"SGP",4,-12,36.11
"SGP",4,-11,36.11
"SGP",4,-10,36.11
"SGP",4,-9,36.11
"SGP",4,-8,36.11
"SGP",4,-7,38.89
"SGP",4,-6,38.89
"SGP",4,-5,38.89
"SGP",4,-4,38.89
"SGP",4,-3,38.89
"SGP",4,-2,38.89
"SGP",4,-1,38.89
"SGP",4,0,48.15
"SGP",4,1,48.15
"SGP",4,2,48.15
"SGP",4,3,48.15
"SGP",4,4,59.26
"SGP",4,5,82.41
"SGP",4,6,82.41
"SGP",4,7,79.63
"SGP",4,8,79.63
"SGP",4,9,79.63
"SGP",4,10,79.63
"SGP",4,11,85.19
"SGP",4,12,85.19
"SGP",4,13,85.19
"SGP",4,14,85.19
"SGP",4,15,85.19
"SGP",4,16,85.19
"SGP",4,17,85.19
"SGP",4,18,85.19
"SGP",4,19,85.19
"SGP",4,20,85.19
"SGP",4,21,85.19
"SGP",4,22,85.19
"SGP",4,23,85.19
"SGP",4,24,85.19
"SGP",4,25,85.19
"SGP",4,26,85.19
"SGP",4,27,85.19
"SGP",4,28,85.19
"SGP",4,29,85.19
"SGP",4,30,85.19
"SGP",4,31,85.19
"SGP",4,32,85.19
"SGP",4,33,85.19
"SGP",4,34,85.19
"SGP",4,35,85.19
"SGP",4,36,85.19
"SGP",4,37,85.19
"SGP",4,38,85.19
"SGP",4,39,81.48
"SGP",4,40,81.48
"SGP",4,41,81.48
"SGP",4,42,81.48
"SGP",4,43,81.48
"SGP",4,44,81.48
"SGP",4,45,81.48
"SGP",4,46,81.48
"SGP",4,47,81.48
"SGP",4,48,81.48
"SGP",4,49,81.48
"SGP",4,50,81.48
"SGP",4,51,81.48
"SGP",4,52,81.48
"SGP",4,53,81.48
"SGP",4,54,81.48
"SGP",4,55,81.48
"SGP",4,56,81.48
"SGP",4,57,81.48
"SGP",4,58,81.48
"SGP",4,59,81.48
"SGP",4,60,77.78
"SGP",4,61,77.78
"SGP",4,62,77.78
"SGP",4,63,77.78
"SGP",4,64,77.78
"SGP",4,65,77.78
"SGP",4,66,77.78
"SGP",4,67,77.78
"SGP",4,68,77.78
"SGP",4,69,77.78
"SGP",4,70,77.78
"SGP",4,71,77.78
"SGP",4,72,77.78
"SGP",4,73,77.78
"SGP",4,74,77.78
"SGP",4,75,77.78
"SGP",4,76,77.78
"SGP",4,77,53.7
"SGP",4,78,53.7
"SGP",4,79,53.7
"SGP",4,80,53.7
"SGP",4,81,53.7
"SGP",4,82,53.7
"SGP",4,83,53.7
"SGP",4,84,53.7
"SGP",4,85,53.7
"SGP",4,86,53.7
"SGP",4,87,53.7
"SGP",4,88,53.7
"SGP",4,89,53.7
"SGP",4,90,53.7
"SGP",4,91,53.7
"SGP",4,92,53.7
"SGP",4,93,53.7
"SGP",4,94,53.7
"SGP",4,95,53.7
"SGP",4,96,53.7
"SGP",4,97,53.7
"SGP",4,98,53.7
"SGP",4,99,53.7
"SGP",4,100,53.7
"SGP",4,101,53.7
"SGP",4,102,53.7
"SGP",4,103,53.7
"SGP",4,104,53.7
"SGP",4,105,53.7
"SGP",4,106,53.7
"SGP",4,107,53.7
"SGP",4,108,53.7
"SGP",4,109,53.7
"SGP",4,110,53.7
"SGP",4,111,51.85
"SGP",4,112,51.85
"SGP",4,113,51.85
"SGP",4,114,51.85
"SGP",4,115,51.85
"SGP",4,116,51.85
"SGP",4,117,51.85
"SGP",4,118,51.85
"SGP",4,119,51.85
"SGP",4,120,51.85
"SGP",4,121,51.85
"SGP",4,122,51.85
"SGP",4,123,51.85
"SGP",4,124,51.85
"SGP",4,125,51.85
"SGP",4,126,51.85
"SGP",4,127,51.85
"SGP",4,128,51.85
"SGP",4,129,51.85
"SGP",4,130,51.85
"SGP",4,131,51.85
"SGP",4,132,51.85
"SGP",4,133,51.85
"SGP",4,134,51.85
"SGP",4,135,51.85
"SGP",4,136,51.85
"SGP",4,137,51.85
"SGP",4,138,51.85
"SGP",4,139,51.85
"SGP",4,140,51.85
"SGP",4,141,51.85
"SLE",2,-69,60.19
"SLE",2,-68,60.19
"SLE",2,-67,60.19
"SLE",2,-66,60.19
"SLE",2,-65,88.89
"SLE",2,-64,88.89
"SLE",2,-63,88.89
"SLE",2,-62,78.7
"SLE",2,-61,78.7
"SLE",2,-60,78.7
"SLE",2,-59,78.7
"SLE",2,-58,78.7
"SLE",2,-57,78.7
"SLE",2,-56,78.7
"SLE",2,-55,78.7
"SLE",2,-54,78.7
"SLE",2,-53,78.7
"SLE",2,-52,84.26
"SLE",2,-51,84.26
"SLE",2,-50,84.26
"SLE",2,-49,84.26
"SLE",2,-48,84.26
"SLE",2,-47,84.26
"SLE",2,-46,84.26
"SLE",2,-45,84.26
"SLE",2,-44,80.56
"SLE",2,-43,80.56
"SLE",2,-42,80.56
"SLE",2,-41,80.56
"SLE",2,-40,80.56
"SLE",2,-39,80.56
"SLE",2,-38,80.56
"SLE",2,-37,94.44
"SLE",2,-36,94.44
"SLE",2,-35,94.44
"SLE",2,-34,73.15
"SLE",2,-33,73.15
"SLE",2,-32,73.15
"SLE",2,-31,73.15
"SLE",2,-30,73.15
"SLE",2,-29,73.15
"SLE",2,-28,73.15
"SLE",2,-27,73.15
"SLE",2,-26,73.15
"SLE",2,-25,73.15
"SLE",2,-24,73.15
"SLE",2,-23,73.15
"SLE",2,-22,73.15
"SLE",2,-21,73.15
"SLE",2,-20,73.15
"SLE",2,-19,73.15
"SLE",2,-18,73.15
"SLE",2,-17,73.15
"SLE",2,-16,73.15
"SLE",2,-15,73.15
"SLE",2,-14,73.15
"SLE",2,-13,73.15
"SLE",2,-12,73.15
"SLE",2,-11,73.15
"SLE",2,-10,73.15
"SLE",2,-9,73.15
"SLE",2,-8,73.15
"SLE",2,-7,73.15
"SLE",2,-6,73.15
"SLE",2,-5,73.15
"SLE",2,-4,73.15
"SLE",2,-3,73.15
"SLE",2,-2,73.15
"SLE",2,-1,56.48
"SLE",2,0,56.48
"SLE",2,1,56.48
"SLE",2,2,56.48
"SLE",2,3,56.48
"SLE",2,4,56.48
"SLE",2,5,56.48
"SLE",2,6,56.48
"SLE",2,7,56.48
"SLE",2,8,56.48
"SLE",2,9,56.48
"SLE",2,10,56.48
"SLE",2,11,56.48
"SLE",2,12,56.48
"SLE",2,13,56.48
"SLE",2,14,56.48
"SLE",2,15,56.48
"SLE",2,16,56.48
"SLE",2,17,56.48
"SLE",2,18,56.48
"SLE",2,19,56.48
"SLE",2,20,56.48
"SLE",2,21,56.48
"SLE",2,22,52.78
"SLE",2,23,52.78
"SLE",2,24,46.3
"SLE",2,25,46.3
"SLE",2,26,46.3
"SLE",2,27,46.3
"SLE",2,28,46.3
"SLE",2,29,46.3
"SLE",2,30,46.3
"SLE",2,31,46.3
"SLE",2,32,46.3
"SLE",2,33,46.3
"SLE",2,34,40.74
"SLE",2,35,40.74
"SLE",2,36,40.74
"SLE",2,37,40.74
"SLE",2,38,40.74
"SLE",2,39,40.74
"SLE",2,40,40.74
"SLE",2,41,40.74
"SLE",2,42,40.74
"SLE",2,43,32.41
"SLE",2,44,32.41
"SLE",2,45,32.41
"SLE",2,46,32.41
"SLE",2,47,32.41
"SLE",2,48,32.41
"SLE",2,49,32.41
"SLE",2,50,32.41
"SLE",2,51,32.41
"SLE",2,52,32.41
"SLE",2,53,32.41
"SLE",2,54,32.41
"SLE",2,55,32.41
"SLE",2,56,32.41
"SLE",2,57,32.41
"SLE",2,58,32.41
"SLE",2,59,32.41
"SLE",2,60,32.41
"SLE",2,61,32.41
"SLE",2,62,32.41
"SLE",2,63,32.41
"SLE",2,64,32.41
"SLE",2,65,32.41
"SLE",2,66,32.41
"SLE",2,67,32.41
"SLE",2,68,32.41
"SLE",2,69,32.41
"SLV",2,-55,65.74
"SLV",2,-54,65.74
"SLV",2,-53,88.89
"SLV",2,-52,88.89
"SLV",2,-51,88.89
"SLV",2,-50,88.89
"SLV",2,-49,88.89
"SLV",2,-48,88.89
"SLV",2,-47,88.89
"SLV",2,-46,88.89
"SLV",2,-45,88.89
"SLV",2,-44,88.89
"SLV",2,-43,88.89
"SLV",2,-42,88.89
"SLV",2,-41,88.89
"SLV",2,-40,88.89
"SLV",2,-39,88.89
"SLV",2,-38,88.89
"SLV",2,-37,88.89
"SLV",2,-36,88.89
"SLV",2,-35,88.89
"SLV",2,-34,88.89
"SLV",2,-33,88.89
"SLV",2,-32,88.89
"SLV",2,-31,88.89
"SLV",2,-30,88.89
"SLV",2,-29,88.89
"SLV",2,-28,88.89
"SLV",2,-27,88.89
"SLV",2,-26,88.89
"SLV",2,-25,88.89
"SLV",2,-24,88.89
"SLV",2,-23,88.89
"SLV",2,-22,94.44
"SLV",2,-21,94.44
"SLV",2,-20,94.44
"SLV",2,-19,94.44
"SLV",2,-18,94.44
"SLV",2,-17,94.44
"SLV",2,-16,94.44
"SLV",2,-15,94.44
"SLV",2,-14,94.44
"SLV",2,-13,94.44
"SLV",2,-12,94.44
"SLV",2,-11,94.44
"SLV",2,-10,94.44
"SLV",2,-9,94.44
"SLV",2,-8,94.44
"SLV",2,-7,94.44
"SLV",2,-6,100
"SLV",2,-5,100
"SLV",2,-4,100
"SLV",2,-3,100
"SLV",2,-2,100
"SLV",2,-1,100
"SLV",2,0,100
"SLV",2,1,100
"SLV",2,2,100
"SLV",2,3,100
"SLV",2,4,100
"SLV",2,5,100
"SLV",2,6,100
"SLV",2,7,100
"SLV",2,8,100
"SLV",2,9,100
"SLV",2,10,100
"SLV",2,11,100
"SLV",2,12,100
"SLV",2,13,100
"SLV",2,14,100
"SLV",2,15,100
"SLV",2,16,100
"SLV",2,17,100
"SLV",2,18,100
"SLV",2,19,100
"SLV",2,20,96.3
"SLV",2,21,96.3
"SLV",2,22,96.3
"SLV",2,23,96.3
"SLV",2,24,96.3
"SLV",2,25,96.3
"SLV",2,26,96.3
"SLV",2,27,96.3
"SLV",2,28,96.3
"SLV",2,29,96.3
"SLV",2,30,96.3
"SLV",2,31,96.3
"SLV",2,32,96.3
"SLV",2,33,96.3
"SLV",2,34,90.74
"SLV",2,35,90.74
"SLV",2,36,90.74
"SLV",2,37,90.74
"SLV",2,38,90.74
"SLV",2,39,90.74
"SLV",2,40,90.74
"SLV",2,41,90.74
"SLV",2,42,90.74
"SLV",2,43,90.74
"SLV",2,44,90.74
"SLV",2,45,90.74
"SLV",2,46,90.74
"SLV",2,47,90.74
"SLV",2,48,89.81
"SLV",2,49,89.81
"SLV",2,50,89.81
"SLV",2,51,89.81
"SLV",2,52,89.81
"SLV",2,53,89.81
"SLV",2,54,89.81
"SLV",2,55,89.81
"SLV",2,56,89.81
"SLV",2,57,89.81
"SLV",2,58,89.81
"SLV",2,59,89.81
"SLV",2,60,89.81
"SLV",2,61,89.81
"SLV",2,62,89.81
"SLV",2,63,89.81
"SLV",2,64,89.81
"SLV",2,65,89.81
"SLV",2,66,89.81
"SLV",2,67,89.81
"SLV",2,68,89.81
"SLV",2,69,89.81
"SLV",2,70,89.81
"SLV",2,71,89.81
"SLV",2,72,89.81
"SLV",2,73,89.81
"SLV",2,74,89.81
"SLV",2,75,89.81
"SLV",2,76,89.81
"SLV",2,77,89.81
"SLV",2,78,89.81
"SLV",2,79,89.81
"SLV",2,80,89.81
"SLV",2,81,89.81
"SLV",2,82,89.81
"SLV",2,83,89.81
"SLV",2,84,89.81
"SLV",2,85,89.81
"SLV",2,86,89.81
"SLV",2,87,89.81
"SLV",2,88,89.81
"SLV",2,89,89.81
"SLV",2,90,89.81
"SOM",2,-55,8.33
"SOM",2,-54,11.11
"SOM",2,-53,41.67
"SOM",2,-52,41.67
"SOM",2,-51,52.78
"SOM",2,-50,52.78
"SOM",2,-49,52.78
"SOM",2,-48,52.78
"SOM",2,-47,52.78
"SOM",2,-46,52.78
"SOM",2,-45,52.78
"SOM",2,-44,52.78
"SOM",2,-43,52.78
"SOM",2,-42,52.78
"SOM",2,-41,52.78
"SOM",2,-40,52.78
"SOM",2,-39,52.78
"SOM",2,-38,52.78
"SOM",2,-37,52.78
"SOM",2,-36,52.78
"SOM",2,-35,52.78
"SOM",2,-34,52.78
"SOM",2,-33,52.78
"SOM",2,-32,52.78
"SOM",2,-31,52.78
"SOM",2,-30,60.19
"SOM",2,-29,60.19
"SOM",2,-28,60.19
"SOM",2,-27,60.19
"SOM",2,-26,60.19
"SOM",2,-25,60.19
"SOM",2,-24,60.19
"SOM",2,-23,60.19
"SOM",2,-22,60.19
"SOM",2,-21,60.19
"SOM",2,-20,60.19
"SOM",2,-19,60.19
"SOM",2,-18,60.19
"SOM",2,-17,60.19
"SOM",2,-16,60.19
"SOM",2,-15,60.19
"SOM",2,-14,60.19
"SOM",2,-13,60.19
"SOM",2,-12,60.19
"SOM",2,-11,60.19
"SOM",2,-10,60.19
"SOM",2,-9,60.19
"SOM",2,-8,60.19
"SOM",2,-7,60.19
"SOM",2,-6,60.19
"SOM",2,-5,60.19
"SOM",2,-4,60.19
"SOM",2,-3,60.19
"SOM",2,-2,60.19
"SOM",2,-1,60.19
"SOM",2,0,60.19
"SOM",2,1,60.19
"SOM",2,2,60.19
"SOM",2,3,60.19
"SOM",2,4,60.19
"SOM",2,5,60.19
"SOM",2,6,60.19
"SOM",2,7,60.19
"SOM",2,8,60.19
"SOM",2,9,60.19
"SOM",2,10,60.19
"SOM",2,11,60.19
"SOM",2,12,60.19
"SOM",2,13,60.19
"SOM",2,14,60.19
"SOM",2,15,60.19
"SOM",2,16,60.19
"SOM",2,17,60.19
"SOM",2,18,48.15
"SOM",2,19,48.15
"SOM",2,20,48.15
"SOM",2,21,48.15
"SOM",2,22,48.15
"SOM",2,23,48.15
"SOM",2,24,48.15
"SOM",2,25,48.15
"SOM",2,26,48.15
"SOM",2,27,48.15
"SOM",2,28,48.15
"SOM",2,29,48.15
"SOM",2,30,48.15
"SOM",2,31,48.15
"SOM",2,32,48.15
"SOM",2,33,48.15
"SOM",2,34,48.15
"SOM",2,35,48.15
"SOM",2,36,48.15
"SOM",2,37,48.15
"SOM",2,38,48.15
"SOM",2,39,48.15
"SOM",2,40,48.15
"SOM",2,41,48.15
"SOM",2,42,48.15
"SOM",2,43,45.83
"SOM",2,44,45.83
"SOM",2,45,45.83
"SOM",2,46,45.83
"SOM",2,47,45.83
"SOM",2,48,45.83
"SOM",2,49,45.83
"SOM",2,50,45.83
"SOM",2,51,31.48
"SOM",2,52,31.48
"SOM",2,53,31.48
"SOM",2,54,31.48
"SOM",2,55,31.48
"SOM",2,56,31.48
"SOM",2,57,31.48
"SOM",2,58,31.48
"SOM",2,59,31.48
"SOM",2,60,31.48
"SOM",2,61,31.48
"SOM",2,62,31.48
"SOM",2,63,31.48
"SOM",2,64,31.48
"SOM",2,65,31.48
"SOM",2,66,31.48
"SOM",2,67,31.48
"SOM",2,68,31.48
"SOM",2,69,31.48
"SOM",2,70,31.48
"SOM",2,71,31.48
"SOM",2,72,31.48
"SOM",2,73,31.48
"SOM",2,74,31.48
"SOM",2,75,31.48
"SOM",2,76,31.48
"SOM",2,77,31.48
"SOM",2,78,31.48
"SOM",2,79,31.48
"SOM",2,80,31.48
"SOM",2,81,31.48
"SOM",2,82,31.48
"SOM",2,83,31.48
"SOM",2,84,23.15
"SOM",2,85,23.15
"SOM",2,86,23.15
"SOM",2,87,23.15
"SOM",2,88,23.15
"SOM",2,89,23.15
"SOM",2,90,23.15
"SOM",2,91,23.15
"SOM",2,92,23.15
"SOM",2,93,23.15
"SOM",2,94,23.15
"SOM",2,95,23.15
"SOM",2,96,13.89
"SOM",2,97,13.89
"SOM",2,98,13.89
"SOM",2,99,13.89
"SOM",2,100,13.89
"SOM",2,101,13.89
"SRB",4,-26,13.89
"SRB",4,-25,13.89
"SRB",4,-24,13.89
"SRB",4,-23,13.89
"SRB",4,-22,25
"SRB",4,-21,25
"SRB",4,-20,25
"SRB",4,-19,25
"SRB",4,-18,49.07
"SRB",4,-17,66.67
"SRB",4,-16,66.67
"SRB",4,-15,81.48
"SRB",4,-14,81.48
"SRB",4,-13,81.48
"SRB",4,-12,100
"SRB",4,-11,100
"SRB",4,-10,100
"SRB",4,-9,100
"SRB",4,-8,100
"SRB",4,-7,100
"SRB",4,-6,100
"SRB",4,-5,100
"SRB",4,-4,100
"SRB",4,-3,100
"SRB",4,-2,100
"SRB",4,-1,100
"SRB",4,0,100
"SRB",4,1,100
"SRB",4,2,100
"SRB",4,3,100
"SRB",4,4,100
"SRB",4,5,100
"SRB",4,6,100
"SRB",4,7,100
"SRB",4,8,100
"SRB",4,9,100
"SRB",4,10,100
"SRB",4,11,100
"SRB",4,12,100
"SRB",4,13,100
"SRB",4,14,100
"SRB",4,15,100
"SRB",4,16,100
"SRB",4,17,100
"SRB",4,18,100
"SRB",4,19,96.3
"SRB",4,20,96.3
"SRB",4,21,96.3
"SRB",4,22,96.3
"SRB",4,23,96.3
"SRB",4,24,96.3
"SRB",4,25,93.52
"SRB",4,26,93.52
"SRB",4,27,93.52
"SRB",4,28,96.3
"SRB",4,29,96.3
"SRB",4,30,96.3
"SRB",4,31,96.3
"SRB",4,32,96.3
"SRB",4,33,93.52
"SRB",4,34,93.52
"SRB",4,35,93.52
"SRB",4,36,93.52
"SRB",4,37,93.52
"SRB",4,38,93.52
"SRB",4,39,93.52
"SRB",4,40,93.52
"SRB",4,41,93.52
"SRB",4,42,93.52
"SRB",4,43,93.52
"SRB",4,44,93.52
"SRB",4,45,51.85
"SRB",4,46,51.85
"SRB",4,47,51.85
"SRB",4,48,51.85
"SRB",4,49,51.85
"SRB",4,50,49.07
"SRB",4,51,49.07
"SRB",4,52,49.07
"SRB",4,53,49.07
"SRB",4,54,49.07
"SRB",4,55,49.07
"SRB",4,56,49.07
"SRB",4,57,49.07
"SRB",4,58,49.07
"SRB",4,59,49.07
"SRB",4,60,43.52
"SRB",4,61,43.52
"SRB",4,62,43.52
"SRB",4,63,43.52
"SRB",4,64,43.52
"SRB",4,65,24.07
"SRB",4,66,24.07
"SRB",4,67,24.07
"SRB",4,68,24.07
"SRB",4,69,24.07
"SRB",4,70,24.07
"SRB",4,71,24.07
"SRB",4,72,24.07
"SRB",4,73,24.07
"SRB",4,74,24.07
"SRB",4,75,24.07
"SRB",4,76,24.07
"SRB",4,77,24.07
"SRB",4,78,24.07
"SRB",4,79,24.07
"SRB",4,80,24.07
"SRB",4,81,24.07
"SRB",4,82,24.07
"SRB",4,83,24.07
"SRB",4,84,24.07
"SRB",4,85,24.07
"SRB",4,86,24.07
"SRB",4,87,24.07
"SRB",4,88,25.93
"SRB",4,89,25.93
"SRB",4,90,25.93
"SRB",4,91,25.93
"SRB",4,92,25.93
"SRB",4,93,25.93
"SRB",4,94,25.93
"SRB",4,95,25.93
"SRB",4,96,25.93
"SRB",4,97,25.93
"SRB",4,98,25.93
"SRB",4,99,31.48
"SRB",4,100,31.48
"SRB",4,101,31.48
"SRB",4,102,31.48
"SRB",4,103,31.48
"SRB",4,104,31.48
"SRB",4,105,31.48
"SRB",4,106,42.59
"SRB",4,107,42.59
"SRB",4,108,42.59
"SRB",4,109,42.59
"SRB",4,110,42.59
"SRB",4,111,42.59
"SRB",4,112,42.59
"SRB",4,113,42.59
"SRB",4,114,42.59
"SRB",4,115,42.59
"SRB",4,116,42.59
"SRB",4,117,42.59
"SRB",4,118,42.59
"SRB",4,119,42.59
"SRB",4,120,42.59
"SRB",4,121,42.59
"SRB",4,122,42.59
"SRB",4,123,42.59
"SRB",4,124,42.59
"SRB",4,125,42.59
"SRB",4,126,42.59
"SRB",4,127,42.59
"SRB",4,128,42.59
"SRB",4,129,42.59
"SRB",4,130,42.59
"SRB",4,131,42.59
"SRB",4,132,42.59
"SRB",4,133,42.59
"SRB",4,134,42.59
"SRB",4,135,45.37
"SRB",4,136,45.37
"SRB",4,137,45.37
"SSD",2,-60,73.15
"SSD",2,-59,73.15
"SSD",2,-58,73.15
"SSD",2,-57,73.15
"SSD",2,-56,73.15
"SSD",2,-55,73.15
"SSD",2,-54,84.26
"SSD",2,-53,84.26
"SSD",2,-52,84.26
